pc,effective_address,num_values,val0,val1,val2
4788408,69862848,1,134479933,NAN,NAN
4788444,69862856,1,27460,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505728,2,115505728,0,NAN
4788236,69862848,1,134479933,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689056,2,0,6762892,NAN
4788540,281474976689040,2,2,69118688,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69862848,1,NAN
4788552,281474976688992,3,281474976689072,35905632,84087440
6762904,281474976689104,2,69844288,4785084,NAN
6762908,281474976689088,2,281474976689200,69118688,NAN
6762912,281474976689072,2,281474976689120,0,NAN
4785196,281474976689160,1,69862848,NAN,NAN
4785200,69862848,1,61,NAN,NAN
4785220,281474976689168,2,116708096,0,NAN
4785236,69862856,1,27460,NAN,NAN
6765468,69862848,1,134479933,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69844288,4785252,NAN
6765516,281474976689088,2,0,69862848,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505728,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,7,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505728,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116708160,NAN,NAN
4785692,10465528,1,116708160,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116708112,1,116708128,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116708176,NAN,NAN
4785872,10465528,1,116708176,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69844288,NAN,NAN
4786340,69844288,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69873632,4564708,NAN
4784900,281474976692608,2,69849344,69844288,NAN
4784904,281474976692592,2,46358992,46358992,NAN
4784908,281474976692576,2,0,46357696,NAN
4784912,281474976692560,2,84087440,10458672,NAN
4784916,281474976692544,3,281474976692640,0,35905632
4564708,84087456,1,46357696,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69844312,1,69844352,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69844352,1,37,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69844376,1,69844480,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69844480,1,32,NAN,NAN
4783944,69844480,1,32,NAN,NAN
4784020,69844512,1,69868288,NAN,NAN
4784024,69868288,1,536870959,NAN,NAN
4784248,69844512,1,69868288,NAN,NAN
4784252,69868288,1,47,NAN,NAN
4784308,69868304,1,19792896,NAN,NAN
4784316,69868296,1,95303136,NAN,NAN
4784932,281474976689160,1,95303136,NAN,NAN
4784936,95303136,1,327741,NAN,NAN
4784984,281474976689152,1,19792896,NAN,NAN
4779960,19792896,1,54,NAN,NAN
4782216,19792896,1,54,NAN,NAN
4782260,8436056,1,4782348,NAN,NAN
4782348,19792904,1,0,NAN,NAN
4782580,281474976689008,2,19792896,4780308,NAN
4782584,281474976688992,2,0,69868288,NAN
4782588,281474976688976,2,5,1,NAN
4782592,281474976688960,2,95303136,1,NAN
4782596,281474976688944,3,281474976689024,35905632,84087440
4780320,19792896,1,54,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,327,NAN,NAN
7205680,20843948,1,3769,NAN,NAN
7205692,20844416,1,144115188075855871,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844416,1,144115188075855871,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688992,2,19171360,19792896,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35868736,NAN,NAN
7206624,281474976689008,2,69873632,4780380,NAN
7206628,281474976688976,2,1,6971,NAN
7206632,281474976688960,2,10458672,5,NAN
7206636,281474976688944,2,84087440,95303136,NAN
7206640,281474976688928,2,0,35905632,NAN
7321452,19171392,2,31,8,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,8,NAN,NAN
7321812,20767192,1,0,NAN,NAN
7321984,19171400,1,8,NAN,NAN
7322024,281474976689008,2,19792896,4780420,NAN
7322028,281474976688992,2,6971,19171360,NAN
7322032,281474976688976,2,5,1,NAN
7322036,281474976688960,2,95303136,10458672,NAN
7322040,281474976688944,2,281474976689024,84087440,NAN
4780428,20767192,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116708208,NAN,NAN
4782020,10465528,1,116708208,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,326,NAN,NAN
7205680,20843948,1,3770,NAN,NAN
7205692,20844416,1,288230376151711743,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844416,1,288230376151711743,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,6971,5,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35868752,NAN,NAN
7206624,281474976688960,2,69873632,4782120,NAN
7206628,281474976688928,2,10462768,116708208,NAN
7206632,281474976688912,2,10458672,5,NAN
7206636,281474976688896,2,84087440,95303136,NAN
7206640,281474976688880,2,0,35905632,NAN
4782152,281474976689008,2,19792896,4780448,NAN
4782156,281474976688992,2,6971,0,NAN
4782160,281474976688976,2,281474976689024,20767192,NAN
4780460,116708224,1,0,NAN,NAN
4782924,19792896,1,54,NAN,NAN
4782952,8436824,1,4782992,NAN,NAN
4782996,281474976689008,2,69873632,4780468,NAN
4783000,281474976688992,2,116708208,19792896,NAN
4783004,281474976688976,2,20767192,0,NAN
4783008,281474976688960,2,10458672,5,NAN
4783012,281474976688944,2,84087440,95303136,NAN
4783016,281474976688928,3,281474976689024,0,35905632
4780468,10461096,1,0,NAN,NAN
4781212,10465544,1,116711392,NAN,NAN
4781216,10465536,1,116708240,NAN,NAN
4781252,10465528,1,116708240,NAN,NAN
4781280,10465560,1,15,NAN,NAN
4781300,10465520,1,116707328,NAN,NAN
4781304,10465544,1,116711392,NAN,NAN
4781336,10461104,1,69844480,NAN,NAN
4781352,281474976689104,2,69844480,4785000,NAN
4781356,281474976689088,2,281474976689168,69868288,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,95303136,1,NAN
4781368,281474976689040,2,35905632,84087440,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,95303136,1,61,NAN,NAN
6762632,69868288,1,47,NAN,NAN
6762688,69868296,1,95303136,NAN,NAN
6762692,95303136,1,61,NAN,NAN
6762932,281474976689080,1,4788172,NAN,NAN
6762936,281474976689104,2,69844480,4785084,NAN
6762940,281474976689088,2,281474976689200,69868288,NAN
6762944,281474976689072,2,281474976689120,0,NAN
4788408,95303136,1,327741,NAN,NAN
4788444,95303144,1,55253,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115728072,2,115728072,0,NAN
4788236,95303136,1,327741,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689104,2,69844480,4785084,NAN
4788540,281474976689088,2,281474976689200,69868288,NAN
4788544,281474976689072,2,10458672,0,NAN
4788548,281474976689056,2,95303136,1,NAN
4788552,281474976689040,3,281474976689120,35905632,84087440
4785196,281474976689160,1,95303136,NAN,NAN
4785200,95303136,1,61,NAN,NAN
4785220,281474976689168,2,116708208,0,NAN
4785236,95303144,1,55253,NAN,NAN
6765468,95303136,1,327741,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69844480,4785252,NAN
6765516,281474976689088,2,0,95303136,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115728072,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,8,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115728072,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116708272,NAN,NAN
4785692,10465528,1,116708272,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116708224,1,116708240,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116708288,NAN,NAN
4785872,10465528,1,116708288,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69844480,NAN,NAN
4786340,69844480,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69873632,4564708,NAN
4784900,281474976692608,2,69849344,69844480,NAN
4784904,281474976692592,2,46358992,46358992,NAN
4784908,281474976692576,2,0,46357696,NAN
4784912,281474976692560,2,84087440,10458672,NAN
4784916,281474976692544,3,281474976692640,0,35905632
4564708,84087456,1,46357696,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69844504,1,69844608,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69844608,1,32,NAN,NAN
4783944,69844608,1,32,NAN,NAN
4784020,69844640,1,69868352,NAN,NAN
4784024,69868352,1,536870959,NAN,NAN
4784248,69844640,1,69868352,NAN,NAN
4784252,69868352,1,47,NAN,NAN
4784308,69868368,1,19854560,NAN,NAN
4784316,69868360,1,69868320,NAN,NAN
4784932,281474976689160,1,69868320,NAN,NAN
4784936,69868320,1,2147811389,NAN,NAN
4784984,281474976689152,1,19854560,NAN,NAN
4779960,19854560,1,327748,NAN,NAN
4782216,19854560,1,327748,NAN,NAN
4782260,8436168,1,4782528,NAN,NAN
4782528,19854568,1,24757893,NAN,NAN
4782580,281474976689008,2,19854560,4780308,NAN
4782584,281474976688992,2,5,69868352,NAN
4782588,281474976688976,2,5,1,NAN
4782592,281474976688960,2,69868320,1,NAN
4782596,281474976688944,3,281474976689024,35905632,84087440
4780320,19854560,1,327748,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,9,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,9,NAN,NAN
7321812,20767184,1,0,NAN,NAN
7321984,19171400,1,9,NAN,NAN
7322024,281474976689008,2,19854560,4780420,NAN
7322028,281474976688992,2,24766670,19171360,NAN
7322032,281474976688976,2,5,1,NAN
7322036,281474976688960,2,69868320,10458672,NAN
7322040,281474976688944,2,281474976689024,84087440,NAN
4780428,20767184,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116708320,NAN,NAN
4782020,10465528,1,116708320,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,325,NAN,NAN
7205680,20843948,1,3771,NAN,NAN
7205692,20844416,1,576460752303423487,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844416,1,576460752303423487,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,24766670,5,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35868768,NAN,NAN
7206624,281474976688960,2,69873632,4782120,NAN
7206628,281474976688928,2,10462768,116708320,NAN
7206632,281474976688912,2,10458672,5,NAN
7206636,281474976688896,2,84087440,69868320,NAN
7206640,281474976688880,2,0,35905632,NAN
4782152,281474976689008,2,19854560,4780448,NAN
4782156,281474976688992,2,24766670,0,NAN
4782160,281474976688976,2,281474976689024,20767184,NAN
4780460,116708336,1,0,NAN,NAN
4782924,19854560,1,327748,NAN,NAN
4782952,8436936,1,4783024,NAN,NAN
4783032,9169120,1,9340790,NAN,NAN
4783044,9168484,1,1,NAN,NAN
4783292,9340790,1,115,NAN,NAN
4782996,281474976689008,2,69873632,4780468,NAN
4783000,281474976688992,2,116708320,19854560,NAN
4783004,281474976688976,2,20767184,0,NAN
4783008,281474976688960,2,10458672,5,NAN
4783012,281474976688944,2,84087440,69868320,NAN
4783016,281474976688928,3,281474976689024,0,35905632
4780468,10461096,1,0,NAN,NAN
4781212,10465544,1,116711392,NAN,NAN
4781216,10465536,1,116708352,NAN,NAN
4781252,10465528,1,116708352,NAN,NAN
4781280,10465560,1,15,NAN,NAN
4781300,10465520,1,116707328,NAN,NAN
4781304,10465544,1,116711392,NAN,NAN
4781336,10461104,1,69844608,NAN,NAN
4781352,281474976689104,2,69844608,4785000,NAN
4781356,281474976689088,2,281474976689168,69868352,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69868320,1,NAN
4781368,281474976689040,2,35905632,84087440,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69868320,1,61,NAN,NAN
6762632,69868352,1,47,NAN,NAN
6762688,69868360,1,69868320,NAN,NAN
6762692,69868320,1,61,NAN,NAN
6762932,281474976689080,1,4788172,NAN,NAN
6762936,281474976689104,2,69844608,4785084,NAN
6762940,281474976689088,2,281474976689200,69868352,NAN
6762944,281474976689072,2,281474976689120,0,NAN
4788408,69868320,1,2147811389,NAN,NAN
4788444,69868328,1,27484,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505920,2,115505920,0,NAN
4788236,69868320,1,2147811389,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689104,2,69844608,4785084,NAN
4788540,281474976689088,2,281474976689200,69868352,NAN
4788544,281474976689072,2,10458672,0,NAN
4788548,281474976689056,2,69868320,1,NAN
4788552,281474976689040,3,281474976689120,35905632,84087440
4785196,281474976689160,1,69868320,NAN,NAN
4785200,69868320,1,61,NAN,NAN
4785220,281474976689168,2,116708320,0,NAN
4785236,69868328,1,27484,NAN,NAN
6765468,69868320,1,2147811389,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69844608,4785252,NAN
6765516,281474976689088,2,0,69868320,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505920,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,9,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505920,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116708384,NAN,NAN
4785692,10465528,1,116708384,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116708336,1,116708352,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116708400,NAN,NAN
4785872,10465528,1,116708400,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69844608,NAN,NAN
4786340,69844608,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69873632,4564708,NAN
4784900,281474976692608,2,69849344,69844608,NAN
4784904,281474976692592,2,46358992,46358992,NAN
4784908,281474976692576,2,0,46357696,NAN
4784912,281474976692560,2,84087440,10458672,NAN
4784916,281474976692544,3,281474976692640,0,35905632
4564708,84087456,1,46357696,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69844632,1,69844736,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69844736,1,32,NAN,NAN
4783944,69844736,1,32,NAN,NAN
4784020,69844768,1,69868480,NAN,NAN
4784024,69868480,1,536870959,NAN,NAN
4784248,69844768,1,69868480,NAN,NAN
4784252,69868480,1,47,NAN,NAN
4784308,69868496,1,69118704,NAN,NAN
4784316,69868488,1,69868448,NAN,NAN
4784932,281474976689160,1,69868448,NAN,NAN
4784936,69868448,1,327741,NAN,NAN
4784984,281474976689152,1,69118704,NAN,NAN
4779960,69118704,1,537198712,NAN,NAN
4782216,69118704,1,537198712,NAN,NAN
4782308,9168536,1,1,NAN,NAN
4782324,9169536,1,9340786,NAN,NAN
4782648,9340786,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69118712,1,69862848,NAN,NAN
4782216,69862848,1,134479933,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69862848,1,134479933,NAN,NAN
4780092,69862856,1,27460,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505728,1,116708160,NAN,NAN
4780112,116708168,1,116708096,NAN,NAN
4780116,116708104,1,81718144,NAN,NAN
4780120,81718146,1,4,NAN,NAN
4781352,281474976688848,2,69862848,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,1,0,NAN
4781368,281474976688784,2,35905632,69118712,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116708096,1,28583,NAN,NAN
4782580,281474976688928,2,69118704,4782808,NAN
4782584,281474976688912,2,9340786,1,NAN
4782588,281474976688896,2,8436440,125,NAN
4782592,281474976688880,2,1,0,NAN
4782596,281474976688864,3,281474976688944,35905632,69118712
4782580,281474976689008,2,69118704,4780308,NAN
4782584,281474976688992,2,5,69868480,NAN
4782588,281474976688976,2,5,1,NAN
4782592,281474976688960,2,69868448,1,NAN
4782596,281474976688944,3,281474976689024,35905632,84087440
4780320,69118704,1,537198712,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,10,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,10,NAN,NAN
7321812,20766992,1,0,NAN,NAN
7321984,19171400,1,10,NAN,NAN
7322024,281474976689008,2,69118704,4780420,NAN
7322028,281474976688992,2,28708,19171360,NAN
7322032,281474976688976,2,5,1,NAN
7322036,281474976688960,2,69868448,10458672,NAN
7322040,281474976688944,2,281474976689024,84087440,NAN
4780428,20766992,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116708432,NAN,NAN
4782020,10465528,1,116708432,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,324,NAN,NAN
7205680,20843948,1,3772,NAN,NAN
7205692,20844416,1,1152921504606846975,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844416,1,1152921504606846975,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,28708,5,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35868784,NAN,NAN
7206624,281474976688960,2,69873632,4782120,NAN
7206628,281474976688928,2,10462768,116708432,NAN
7206632,281474976688912,2,10458672,5,NAN
7206636,281474976688896,2,84087440,69868448,NAN
7206640,281474976688880,2,0,35905632,NAN
4782152,281474976689008,2,69118704,4780448,NAN
4782156,281474976688992,2,28708,0,NAN
4782160,281474976688976,2,281474976689024,20766992,NAN
4780460,116708448,1,0,NAN,NAN
4782924,69118704,1,537198712,NAN,NAN
4783032,9169536,1,9340786,NAN,NAN
4783044,9168536,1,1,NAN,NAN
4783292,9340786,1,101,NAN,NAN
4783352,69118712,1,69862848,NAN,NAN
4782924,69862848,1,134479933,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69862856,1,27460,NAN,NAN
4783076,115505728,1,116708160,NAN,NAN
4783084,116708168,1,116708096,NAN,NAN
4783088,116708104,1,81718144,NAN,NAN
4783092,81718144,1,262204,NAN,NAN
4782996,281474976688912,2,69873632,4783360,NAN
4783000,281474976688896,2,69118704,69118704,NAN
4783004,281474976688880,2,69118704,0,NAN
4783008,281474976688864,2,9340786,5,NAN
4783012,281474976688848,2,84087440,0,NAN
4783016,281474976688832,3,281474976688928,0,35905632
4783372,69118712,1,69862848,NAN,NAN
6758228,69118704,1,120,NAN,NAN
6758240,9168536,1,1,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,323,NAN,NAN
7205680,20843948,1,3773,NAN,NAN
7205692,20844416,1,2305843009213693951,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844416,1,2305843009213693951,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688848,2,16,69118704,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35868800,NAN,NAN
7206624,281474976688864,2,69873632,6758260,NAN
7206628,281474976688832,2,120,1,NAN
7206632,281474976688816,2,9340786,5,NAN
7206636,281474976688800,2,84087440,0,NAN
7206640,281474976688784,2,0,35905632,NAN
6758268,69118704,1,537198712,NAN,NAN
6758284,69118704,1,537198712,NAN,NAN
6758300,69118704,1,537198712,NAN,NAN
6758316,69118704,1,537198712,NAN,NAN
6758332,69118704,1,537198712,NAN,NAN
6758348,69118704,1,537198712,NAN,NAN
6758484,69118712,1,69862848,NAN,NAN
6758504,281474976688912,2,69118704,4783392,NAN
6758508,281474976688896,2,81718144,69118704,NAN
6758512,281474976688880,2,281474976688928,69118704,NAN
4782996,281474976689008,2,69873632,4780468,NAN
4783000,281474976688992,2,116708432,69118704,NAN
4783004,281474976688976,2,20766992,0,NAN
4783008,281474976688960,2,10458672,5,NAN
4783012,281474976688944,2,84087440,69868448,NAN
4783016,281474976688928,3,281474976689024,0,35905632
4780468,10461096,1,0,NAN,NAN
4781212,10465544,1,116711392,NAN,NAN
4781216,10465536,1,116708464,NAN,NAN
4781252,10465528,1,116708464,NAN,NAN
4781280,10465560,1,15,NAN,NAN
4781300,10465520,1,116707328,NAN,NAN
4781304,10465544,1,116711392,NAN,NAN
4781336,10461104,1,69844736,NAN,NAN
4781352,281474976689104,2,69844736,4785000,NAN
4781356,281474976689088,2,281474976689168,69868480,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69868448,1,NAN
4781368,281474976689040,2,35905632,84087440,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69868448,1,61,NAN,NAN
6762632,69868480,1,47,NAN,NAN
6762688,69868488,1,69868448,NAN,NAN
6762692,69868448,1,61,NAN,NAN
6762932,281474976689080,1,4788172,NAN,NAN
6762936,281474976689104,2,69844736,4785084,NAN
6762940,281474976689088,2,281474976689200,69868480,NAN
6762944,281474976689072,2,281474976689120,0,NAN
